created_at,flowrate
2023-10-28 11:50:11+00:00,10.45
2023-10-29 04:29:16+00:00,10.44
2023-10-29 04:40:16+00:00,10.42
2023-10-29 04:49:37+00:00,10.43
2023-10-29 05:00:33+00:00,10.38
2023-10-29 18:50:37+00:00,10.77
2023-10-29 19:00:03+00:00,10.69
2023-10-29 19:09:35+00:00,10.67
2023-10-29 19:20:33+00:00,10.61
2023-10-30 07:19:43+00:00,10.47
2023-10-30 07:30:43+00:00,10.63
2023-10-30 07:49:35+00:00,10.43
2023-10-30 23:09:56+00:00,10.76
2023-10-30 23:19:20+00:00,10.49
2023-10-30 23:30:19+00:00,10.5
2023-10-30 23:39:48+00:00,10.41
2023-10-31 06:30:34+00:00,10.57
2023-10-31 06:40:03+00:00,10.55
2023-10-31 06:49:25+00:00,10.44
2023-10-31 07:00:23+00:00,10.46
2023-10-31 22:29:35+00:00,10.69
2023-10-31 22:40:30+00:00,10.56
2023-10-31 22:49:55+00:00,10.57
2023-10-31 23:00:42+00:00,10.64
2023-11-01 08:29:44+00:00,10.55
2023-11-01 08:40:33+00:00,10.4
2023-11-01 08:49:49+00:00,10.51
2023-11-01 09:00:40+00:00,10.47
2023-11-08 04:10:12+00:00,11.36
2023-11-08 04:19:53+00:00,10.57
2023-11-08 04:29:21+00:00,10.55
2023-11-08 04:40:19+00:00,10.43
2023-11-08 04:49:37+00:00,10.38
2023-11-08 16:40:23+00:00,11.87
2023-11-08 16:49:53+00:00,10.66
2023-11-08 16:59:12+00:00,10.6
2023-11-08 17:10:01+00:00,10.57
2023-11-08 17:19:17+00:00,10.48
2023-11-09 06:40:05+00:00,10.36
2023-11-09 06:49:34+00:00,10.43
2023-11-09 07:00:26+00:00,10.38
2023-11-09 07:09:43+00:00,10.25
2023-11-09 22:09:18+00:00,10.84
2023-11-09 22:20:06+00:00,10.66
2023-11-09 22:30:11+00:00,10.71
2023-11-09 22:39:29+00:00,10.67
2023-11-10 08:49:40+00:00,10.52
2023-11-10 09:00:36+00:00,10.5
2023-11-10 09:09:52+00:00,10.53
2023-11-10 09:19:09+00:00,10.44
2023-11-11 02:20:01+00:00,10.47
2023-11-11 02:29:27+00:00,10.51
2023-11-11 02:40:25+00:00,10.42
2023-11-11 02:49:51+00:00,10.35
2023-11-11 11:40:41+00:00,10.45
2023-11-11 11:50:05+00:00,10.42
2023-11-11 11:59:29+00:00,10.38
2023-11-11 12:10:31+00:00,10.36
2023-11-12 04:59:17+00:00,10.97
2023-11-12 05:10:06+00:00,10.55
2023-11-12 05:19:24+00:00,10.55
2023-11-12 05:30:33+00:00,10.55
2023-11-12 05:39:49+00:00,10.36
2023-11-12 19:49:12+00:00,10.56
2023-11-12 20:00:23+00:00,10.52
2023-11-12 20:10:35+00:00,10.45
2023-11-13 08:40:30+00:00,10.45
2023-11-13 08:49:50+00:00,10.55
2023-11-13 09:00:43+00:00,10.45
2023-11-13 09:10:01+00:00,10.44
2023-11-14 01:59:16+00:00,10.44
2023-11-14 02:10:10+00:00,10.45
2023-11-14 02:19:27+00:00,10.36
2023-11-14 02:30:16+00:00,10.48
2023-11-14 02:40:14+00:00,10.4
2023-11-14 15:29:53+00:00,10.7
2023-11-14 15:39:22+00:00,10.6
2023-11-14 15:50:20+00:00,10.58
2023-11-14 15:59:46+00:00,10.52
2023-11-15 07:00:25+00:00,10.6
2023-11-15 07:09:42+00:00,10.53
2023-11-15 07:20:42+00:00,10.48
2023-11-15 07:29:59+00:00,10.46
2023-11-28 02:19:35+00:00,10.56
2023-11-28 02:29:03+00:00,10.69
2023-11-28 02:39:58+00:00,10.51
2023-11-28 02:49:20+00:00,10.48
2023-11-28 03:00:22+00:00,10.34
2023-11-28 12:09:14+00:00,10.59
2023-11-28 12:18:54+00:00,10.52
2023-11-28 12:29:51+00:00,10.58
2023-11-28 12:39:12+00:00,10.43
2023-11-29 04:39:40+00:00,10.57
2023-11-29 04:49:08+00:00,10.4
2023-11-29 05:00:03+00:00,10.56
2023-11-29 05:09:30+00:00,10.52
2023-11-29 15:09:19+00:00,10.53
2023-11-29 15:18:48+00:00,10.51
2023-11-29 15:29:50+00:00,10.5
2023-11-29 15:37:48+00:00,10.46
2023-11-30 07:10:15+00:00,11.3
2023-11-30 07:19:52+00:00,10.57
2023-11-30 07:29:23+00:00,10.66
2023-11-30 07:39:04+00:00,10.56
2023-11-30 07:50:17+00:00,10.54
2023-12-01 02:40:06+00:00,10.48
2023-12-01 02:49:28+00:00,10.41
2023-12-01 02:58:50+00:00,10.46
2023-12-01 03:09:53+00:00,10.48
2023-12-01 11:50:03+00:00,10.71
2023-12-01 11:59:33+00:00,10.61
2023-12-01 12:09:10+00:00,10.49
2023-12-01 12:20:20+00:00,10.51
2023-12-02 03:59:21+00:00,10.59
2023-12-02 04:10:18+00:00,10.57
2023-12-02 04:19:39+00:00,10.57
2023-12-02 04:29:01+00:00,10.57
2023-12-02 14:40:12+00:00,10.76
2023-12-02 14:49:36+00:00,10.55
2023-12-02 14:59:01+00:00,10.65
2023-12-02 15:09:55+00:00,10.65
2023-12-03 06:48:28+00:00,10.6
2023-12-03 06:59:22+00:00,10.63
2023-12-03 07:08:44+00:00,10.53
2023-12-03 07:19:40+00:00,10.53
2023-12-03 18:49:41+00:00,10.56
2023-12-03 18:59:04+00:00,10.55
2023-12-03 19:09:59+00:00,10.46
2023-12-03 19:19:21+00:00,10.46
2023-12-04 08:40:02+00:00,10.54
2023-12-04 08:49:25+00:00,10.53
2023-12-04 09:00:20+00:00,10.49
2023-12-05 00:59:37+00:00,10.61
2023-12-05 01:09:03+00:00,10.6
2023-12-05 01:19:58+00:00,10.54
2023-12-05 01:29:22+00:00,10.48
2023-12-05 09:49:02+00:00,10.52
2023-12-05 09:59:59+00:00,10.55
2023-12-05 10:09:21+00:00,10.43
2023-12-05 10:18:51+00:00,10.44
2023-12-06 02:39:56+00:00,10.51
2023-12-06 02:49:19+00:00,10.47
2023-12-06 03:00:13+00:00,10.55
2023-12-06 03:09:37+00:00,10.39
2023-12-06 03:18:58+00:00,10.43
2023-12-06 12:18:52+00:00,10.54
2023-12-06 12:29:53+00:00,10.53
2023-12-06 12:39:19+00:00,10.38
2023-12-06 12:48:47+00:00,10.43
2023-12-07 04:50:00+00:00,10.79
2023-12-07 04:59:30+00:00,10.52
2023-12-07 05:08:53+00:00,10.42
2023-12-07 05:19:48+00:00,10.43
2023-12-07 05:29:11+00:00,10.48
2023-12-07 14:49:53+00:00,10.63
2023-12-07 14:59:15+00:00,10.66
2023-12-07 15:10:11+00:00,10.64
2023-12-07 15:19:37+00:00,10.6
2023-12-08 05:29:55+00:00,10.37
2023-12-08 05:39:20+00:00,10.39
2023-12-08 05:50:20+00:00,10.36
2023-12-08 05:59:44+00:00,10.36
2023-12-08 11:09:49+00:00,10.47
2023-12-08 11:19:13+00:00,10.55
2023-12-08 11:30:11+00:00,10.52
2023-12-08 11:39:36+00:00,10.41
2023-12-08 18:39:28+00:00,10.76
2023-12-08 18:48:53+00:00,10.67
2023-12-08 18:59:49+00:00,10.68
2023-12-08 19:09:15+00:00,10.63
2023-12-09 02:39:19+00:00,10.5
2023-12-09 02:50:16+00:00,10.37
2023-12-09 02:59:36+00:00,10.56
2023-12-09 03:08:58+00:00,10.46
2023-12-09 08:09:36+00:00,10.96
2023-12-09 08:19:00+00:00,10.63
2023-12-09 08:30:10+00:00,10.51
2023-12-09 08:39:32+00:00,10.4
2023-12-09 08:48:55+00:00,10.5
2023-12-09 14:59:57+00:00,10.5
2023-12-09 15:09:22+00:00,10.57
2023-12-09 15:20:18+00:00,10.46
2023-12-09 15:29:44+00:00,10.46
2023-12-10 00:09:11+00:00,10.76
2023-12-10 00:20:06+00:00,10.77
2023-12-10 00:29:27+00:00,10.66
2023-12-10 00:40:23+00:00,10.73
2023-12-10 06:59:50+00:00,10.55
2023-12-10 07:09:12+00:00,10.5
2023-12-10 07:20:08+00:00,10.42
2023-12-10 07:29:31+00:00,10.37
2023-12-10 13:20:04+00:00,10.63
2023-12-10 13:29:28+00:00,10.62
2023-12-10 13:38:53+00:00,10.59
2023-12-10 13:49:50+00:00,10.57
2023-12-10 21:28:47+00:00,10.62
2023-12-10 21:39:42+00:00,10.5
2023-12-10 21:49:05+00:00,10.53
2023-12-10 22:00:00+00:00,10.5
2023-12-11 04:20:10+00:00,10.69
2023-12-11 04:29:37+00:00,10.65
2023-12-11 04:38:59+00:00,10.63
2023-12-11 04:49:57+00:00,10.62
2023-12-11 10:09:44+00:00,10.53
2023-12-11 10:19:09+00:00,10.39
2023-12-11 10:30:07+00:00,10.41
2023-12-11 10:39:31+00:00,10.49
2023-12-11 17:09:02+00:00,10.75
2023-12-11 17:19:59+00:00,10.57
2023-12-11 17:29:22+00:00,10.59
2023-12-11 17:38:49+00:00,10.53
2023-12-11 17:49:53+00:00,10.48
2023-12-12 02:19:16+00:00,10.48
2023-12-12 02:30:11+00:00,10.56
2023-12-12 02:39:33+00:00,10.61
2023-12-12 02:48:55+00:00,10.39
2023-12-12 02:59:49+00:00,10.55
2023-12-12 07:29:56+00:00,10.57
2023-12-12 07:39:21+00:00,10.56
2023-12-12 07:50:17+00:00,10.39
2023-12-12 07:59:47+00:00,10.47
2023-12-12 14:28:52+00:00,10.49
2023-12-12 14:39:53+00:00,10.42
2023-12-12 14:49:14+00:00,10.42
2023-12-12 15:00:12+00:00,10.46
2023-12-12 23:29:09+00:00,10.57
2023-12-12 23:40:06+00:00,10.59
2023-12-12 23:49:28+00:00,10.64
2023-12-12 23:58:53+00:00,10.61
2023-12-13 04:19:05+00:00,10.55
2023-12-13 04:30:06+00:00,10.48
2023-12-13 04:39:28+00:00,10.42
2023-12-13 04:50:23+00:00,10.44
2023-12-13 04:59:51+00:00,10.44
2023-12-13 08:18:51+00:00,10.56
2023-12-13 08:29:47+00:00,10.54
2023-12-13 08:39:13+00:00,10.42
2023-12-13 08:50:10+00:00,10.37
2023-12-13 08:59:34+00:00,10.41
2023-12-13 19:39:58+00:00,10.56
2023-12-13 19:49:28+00:00,10.57
2023-12-13 19:58:55+00:00,10.56
2023-12-13 20:09:51+00:00,10.47
2023-12-14 05:40:13+00:00,10.51
2023-12-14 05:49:35+00:00,10.36
2023-12-14 05:58:58+00:00,10.46
2023-12-14 06:09:53+00:00,10.36
2023-12-14 06:19:15+00:00,10.44
2023-12-14 14:09:31+00:00,10.6
2023-12-14 14:18:53+00:00,10.6
2023-12-14 14:29:47+00:00,10.52
2023-12-14 14:40:43+00:00,10.51
2023-12-15 04:49:29+00:00,10.57
2023-12-15 05:00:24+00:00,10.5
2023-12-15 05:09:46+00:00,10.56
2023-12-15 05:19:08+00:00,10.44
2023-12-15 05:30:07+00:00,10.51
2023-12-15 11:40:19+00:00,10.51
2023-12-15 11:49:42+00:00,10.53
2023-12-15 11:59:05+00:00,10.47
2023-12-15 12:10:01+00:00,10.31
2023-12-16 03:58:47+00:00,10.61
2023-12-16 04:09:43+00:00,10.58
2023-12-16 04:19:05+00:00,10.5
2023-12-16 04:29:59+00:00,10.52
2023-12-16 09:29:51+00:00,10.61
2023-12-16 09:39:14+00:00,10.54
2023-12-16 09:50:10+00:00,10.55
2023-12-16 09:59:32+00:00,10.51
2023-12-16 10:08:54+00:00,10.5
2023-12-16 16:39:28+00:00,10.58
2023-12-16 16:48:52+00:00,10.48
2023-12-16 16:59:47+00:00,10.5
2023-12-16 17:09:08+00:00,10.44
2023-12-17 02:39:45+00:00,10.48
2023-12-17 02:49:07+00:00,10.49
2023-12-17 03:00:02+00:00,10.48
2023-12-17 03:09:27+00:00,10.53
2023-12-17 08:09:20+00:00,10.64
2023-12-17 08:18:23+00:00,10.56
2023-12-17 08:29:19+00:00,10.56
2023-12-17 08:38:40+00:00,10.52
2023-12-17 14:49:01+00:00,10.55
2023-12-17 14:59:55+00:00,10.6
2023-12-17 15:09:18+00:00,10.55
2023-12-17 15:20:16+00:00,10.47
2023-12-18 00:09:55+00:00,10.46
2023-12-18 00:19:25+00:00,10.45
2023-12-18 00:30:18+00:00,10.39
2023-12-18 00:39:39+00:00,10.3
2023-12-18 05:28:46+00:00,10.27
2023-12-18 05:39:47+00:00,10.28
2023-12-18 07:40:18+00:00,10.52
2023-12-18 07:49:42+00:00,10.42
2023-12-18 07:59:03+00:00,10.46
2023-12-18 08:10:00+00:00,10.41
2023-12-18 08:19:23+00:00,10.36
2023-12-18 20:19:06+00:00,10.66
2023-12-18 20:30:00+00:00,10.63
2023-12-18 20:39:22+00:00,10.69
2023-12-18 20:50:17+00:00,10.58
2023-12-19 05:09:05+00:00,10.29
2023-12-19 05:20:01+00:00,10.34
2023-12-19 05:29:24+00:00,10.41
2023-12-19 05:38:52+00:00,10.5
2023-12-19 05:49:47+00:00,10.33
2023-12-19 11:18:47+00:00,10.75
2023-12-19 11:29:50+00:00,10.57
2023-12-19 11:39:12+00:00,10.42
2023-12-19 11:50:08+00:00,10.42
2023-12-19 11:59:30+00:00,10.47
2023-12-19 18:59:43+00:00,10.71
2023-12-19 19:08:59+00:00,10.76
2023-12-19 19:19:44+00:00,10.67
2023-12-19 19:29:00+00:00,10.54
2023-12-20 02:59:12+00:00,10.62
2023-12-20 03:09:57+00:00,10.68
2023-12-20 03:19:10+00:00,10.65
2023-12-20 03:29:54+00:00,10.57
2023-12-20 03:39:06+00:00,10.42
2023-12-20 09:09:04+00:00,10.38
2023-12-20 09:19:47+00:00,10.45
2023-12-20 09:28:59+00:00,10.53
2023-12-20 09:39:45+00:00,10.43
2023-12-20 15:49:18+00:00,10.74
2023-12-20 15:58:30+00:00,10.73
2023-12-20 16:09:16+00:00,10.72
2023-12-20 16:18:33+00:00,10.6
2023-12-21 00:27:19+00:00,10.12
2023-12-21 00:58:34+00:00,10.41
2023-12-21 06:08:23+00:00,10.73
2023-12-21 06:17:49+00:00,10.48
2023-12-21 06:28:57+00:00,10.43
2023-12-21 06:35:38+00:00,10.63
2023-12-21 06:45:11+00:00,10.49
2023-12-21 13:00:04+00:00,10.58
2023-12-21 13:07:46+00:00,10.56
2023-12-21 13:19:19+00:00,10.49
2023-12-21 13:30:14+00:00,10.6
2023-12-21 21:29:09+00:00,10.58
2023-12-21 21:38:52+00:00,10.5
2023-12-21 21:50:09+00:00,10.37
2023-12-21 21:59:32+00:00,10.52
2023-12-22 04:19:47+00:00,10.54
2023-12-22 04:29:23+00:00,10.62
2023-12-22 04:38:59+00:00,10.48
2023-12-22 04:49:52+00:00,10.54
2023-12-22 04:59:10+00:00,10.54
2023-12-22 10:38:57+00:00,10.74
2023-12-22 10:49:58+00:00,10.63
2023-12-22 10:59:48+00:00,10.59
2023-12-22 11:09:20+00:00,10.74
2023-12-22 18:19:57+00:00,10.65
2023-12-22 18:27:41+00:00,10.61
2023-12-22 18:40:07+00:00,10.56
2023-12-22 18:49:24+00:00,10.54
2023-12-23 03:19:43+00:00,10.52
2023-12-23 03:29:16+00:00,10.47
2023-12-23 03:38:54+00:00,10.38
2023-12-23 03:49:42+00:00,10.39
2023-12-23 03:59:00+00:00,10.47
2023-12-23 10:26:28+00:00,10.82
2023-12-23 10:39:24+00:00,10.73
2023-12-23 10:49:05+00:00,10.7
2023-12-23 10:59:56+00:00,10.61
2023-12-24 03:48:39+00:00,10.97
2023-12-24 03:59:25+00:00,10.62
2023-12-24 04:08:37+00:00,10.55
2023-12-24 04:19:20+00:00,10.48
2023-12-24 14:58:46+00:00,10.82
2023-12-24 15:09:34+00:00,10.49
2023-12-24 15:18:48+00:00,10.47
2023-12-24 15:29:33+00:00,10.52
2023-12-25 06:19:56+00:00,10.53
2023-12-25 06:29:07+00:00,10.64
2023-12-25 06:39:54+00:00,10.47
2023-12-25 06:49:07+00:00,10.49
2023-12-25 19:29:28+00:00,10.78
2023-12-25 19:38:51+00:00,10.63
2023-12-25 19:49:35+00:00,10.63
2023-12-25 19:58:56+00:00,10.52
2023-12-26 05:39:25+00:00,10.66
2023-12-26 05:50:17+00:00,10.66
2023-12-26 06:10:24+00:00,10.54
2023-12-26 06:19:40+00:00,10.57
2023-12-26 11:29:25+00:00,10.67
2023-12-26 11:40:09+00:00,10.65
2023-12-26 11:49:24+00:00,10.58
2023-12-26 12:00:12+00:00,10.66
2023-12-26 19:10:21+00:00,10.64
2023-12-26 19:19:40+00:00,10.76
2023-12-26 19:30:28+00:00,10.72
2023-12-26 19:39:45+00:00,10.71
2023-12-27 03:20:23+00:00,10.75
2023-12-27 03:31:08+00:00,10.68
2023-12-27 03:40:25+00:00,10.61
2023-12-27 03:49:44+00:00,10.61
2023-12-27 08:50:39+00:00,10.69
2023-12-27 08:59:59+00:00,10.62
2023-12-27 09:09:12+00:00,10.59
2023-12-27 09:19:57+00:00,10.52
2023-12-28 02:09:44+00:00,10.76
2023-12-28 02:20:33+00:00,10.57
2023-12-28 02:29:49+00:00,10.55
2023-12-28 02:40:36+00:00,10.45
2023-12-28 12:50:19+00:00,10.65
2023-12-28 12:58:07+00:00,10.68
2023-12-28 13:10:31+00:00,10.64
2023-12-28 13:19:50+00:00,10.62
2023-12-29 04:39:17+00:00,10.66
2023-12-29 04:50:02+00:00,10.55
2023-12-29 04:59:14+00:00,10.6
2023-12-29 05:10:00+00:00,10.57
2023-12-29 12:00:05+00:00,10.66
2023-12-29 12:09:24+00:00,10.55
2023-12-29 12:20:21+00:00,10.6
2023-12-29 12:29:35+00:00,10.55
2023-12-29 19:50:13+00:00,10.76
2023-12-29 19:59:29+00:00,10.69
2023-12-29 20:10:17+00:00,10.64
2023-12-29 20:19:34+00:00,10.66
2023-12-30 03:39:49+00:00,10.51
2023-12-30 03:50:38+00:00,10.53
2023-12-30 03:59:51+00:00,10.49
2023-12-30 04:10:39+00:00,10.45
2023-12-30 04:20:05+00:00,10.53
2023-12-30 08:59:48+00:00,10.41
2023-12-30 09:09:02+00:00,10.42
2023-12-30 09:19:50+00:00,10.46
2023-12-30 09:29:13+00:00,10.54
2023-12-30 15:00:31+00:00,10.76
2023-12-30 15:09:49+00:00,10.76
2023-12-30 15:20:38+00:00,10.77
2023-12-30 15:29:52+00:00,10.71
2023-12-30 22:10:31+00:00,10.6
2023-12-30 22:19:55+00:00,10.59
2023-12-30 22:29:10+00:00,10.62
2023-12-30 22:40:01+00:00,10.34
2023-12-31 04:09:33+00:00,10.68
2023-12-31 04:20:32+00:00,10.76
2023-12-31 04:29:47+00:00,10.71
2023-12-31 04:40:32+00:00,10.61
2023-12-31 09:59:14+00:00,10.8
2023-12-31 10:10:11+00:00,10.77
2023-12-31 10:19:25+00:00,10.68
2023-12-31 10:30:11+00:00,10.67
2023-12-31 16:58:45+00:00,10.74
2023-12-31 17:09:31+00:00,10.76
2023-12-31 17:20:42+00:00,10.67
2024-01-01 02:00:17+00:00,10.7
2024-01-01 02:09:46+00:00,10.6
2024-01-01 02:19:19+00:00,10.51
2024-01-01 02:30:10+00:00,10.59
2024-01-01 06:39:44+00:00,10.66
2024-01-01 06:50:30+00:00,10.68
2024-01-01 06:59:48+00:00,10.68
2024-01-01 07:10:42+00:00,10.68
2024-01-01 12:50:02+00:00,10.66
2024-01-01 12:59:16+00:00,10.64
2024-01-01 13:10:06+00:00,10.56
2024-01-01 13:19:23+00:00,10.47
2024-01-01 20:00:26+00:00,10.69
2024-01-01 20:09:49+00:00,10.55
2024-01-01 20:19:15+00:00,10.59
2024-01-01 20:30:04+00:00,10.5
2024-01-02 03:49:50+00:00,10.55
2024-01-02 03:59:18+00:00,10.55
2024-01-02 04:10:18+00:00,10.5
2024-01-02 04:19:47+00:00,10.52
2024-01-02 09:30:14+00:00,10.64
2024-01-02 09:39:32+00:00,10.48
2024-01-02 09:50:24+00:00,10.49
2024-01-02 09:59:44+00:00,10.47
2024-01-03 02:19:17+00:00,10.67
2024-01-03 02:30:14+00:00,10.71
2024-01-03 02:39:26+00:00,10.67
2024-01-03 02:50:11+00:00,10.44
2024-01-03 11:39:41+00:00,10.6
2024-01-03 11:50:35+00:00,10.63
2024-01-03 11:59:57+00:00,10.51
2024-01-03 12:09:12+00:00,10.42
2024-01-04 02:00:19+00:00,10.51
2024-01-04 02:10:04+00:00,10.49
2024-01-04 02:19:39+00:00,10.51
2024-01-04 02:30:33+00:00,10.54
2024-01-04 11:29:23+00:00,10.97
2024-01-04 11:40:37+00:00,10.57
2024-01-04 11:50:13+00:00,10.47
2024-01-04 11:59:50+00:00,10.54
2024-01-05 03:59:32+00:00,10.58
2024-01-05 04:10:35+00:00,10.5
2024-01-05 04:20:03+00:00,10.51
2024-01-05 04:29:21+00:00,10.58
2024-01-05 12:09:52+00:00,10.62
2024-01-05 12:20:40+00:00,10.66
2024-01-05 12:30:04+00:00,10.75
2024-01-05 12:39:35+00:00,10.6
2024-01-05 12:49:42+00:00,10.64
2024-01-06 03:09:38+00:00,10.78
2024-01-06 03:20:24+00:00,10.64
2024-01-06 03:29:37+00:00,10.64
2024-01-06 03:40:23+00:00,10.56
2024-01-06 08:09:55+00:00,10.81
2024-01-06 08:19:09+00:00,10.64
2024-01-06 08:29:55+00:00,10.7
2024-01-06 08:40:39+00:00,10.68
2024-01-06 08:49:52+00:00,10.55
2024-01-06 15:19:31+00:00,10.79
2024-01-06 15:30:26+00:00,10.6
2024-01-06 15:39:40+00:00,10.61
2024-01-06 15:50:34+00:00,10.57
2024-01-07 00:40:09+00:00,10.64
2024-01-07 00:49:22+00:00,10.6
2024-01-07 01:00:07+00:00,10.56
2024-01-07 01:09:24+00:00,10.43
2024-01-07 06:19:11+00:00,10.85
2024-01-07 06:30:01+00:00,10.74
2024-01-07 06:39:14+00:00,10.72
2024-01-07 06:50:00+00:00,10.66
2024-01-07 12:20:14+00:00,10.57
2024-01-07 12:29:28+00:00,10.77
2024-01-07 12:40:14+00:00,10.6
2024-01-07 12:49:30+00:00,10.59
2024-01-07 20:30:29+00:00,10.64
2024-01-07 20:39:43+00:00,10.65
2024-01-07 20:50:28+00:00,10.58
2024-01-07 20:59:45+00:00,10.47
2024-01-08 03:29:45+00:00,10.64
2024-01-08 03:40:34+00:00,10.38
2024-01-08 03:49:51+00:00,10.31
2024-01-08 04:00:37+00:00,10.39
2024-01-08 04:09:50+00:00,10.35
2024-01-09 03:00:36+00:00,10.59
2024-01-09 03:09:51+00:00,10.48
2024-01-09 03:20:38+00:00,10.53
2024-01-09 03:29:54+00:00,10.45
2024-01-09 09:30:12+00:00,10.47
2024-01-09 09:39:28+00:00,10.3
2024-01-09 09:50:19+00:00,10.49
2024-01-09 09:59:34+00:00,10.37
2024-01-09 16:29:20+00:00,10.79
2024-01-09 16:40:09+00:00,10.68
2024-01-09 16:49:24+00:00,10.66
2024-01-09 17:00:13+00:00,10.63
2024-01-09 23:50:21+00:00,10.47
2024-01-09 23:59:37+00:00,10.53
2024-01-10 00:10:23+00:00,10.45
2024-01-10 00:19:37+00:00,10.5
2024-01-11 07:00:29+00:00,10.85
2024-01-11 07:09:44+00:00,10.59
2024-01-11 07:20:30+00:00,10.49
2024-01-11 07:29:46+00:00,10.65
2024-01-11 07:40:32+00:00,10.52
2024-01-12 01:40:40+00:00,10.78
2024-01-12 01:49:55+00:00,10.72
2024-01-12 02:00:42+00:00,10.69
2024-01-12 02:09:57+00:00,10.66
2024-01-12 12:50:11+00:00,10.72
2024-01-12 12:59:26+00:00,10.64
2024-01-12 13:10:14+00:00,10.72
2024-01-12 13:19:29+00:00,10.64
2024-01-13 04:29:34+00:00,11.14
2024-01-13 04:40:24+00:00,10.74
2024-01-13 04:49:38+00:00,10.79
2024-01-13 05:00:24+00:00,10.79
2024-01-13 05:09:38+00:00,10.69
2024-01-13 07:49:56+00:00,10.65
2024-01-13 08:00:43+00:00,10.58
2024-01-13 08:09:59+00:00,10.51
2024-01-13 08:19:15+00:00,10.52
2024-01-13 17:40:24+00:00,10.7
2024-01-13 17:49:39+00:00,10.73
2024-01-13 18:00:32+00:00,10.58
2024-01-13 18:09:47+00:00,10.75
2024-01-14 07:09:34+00:00,10.8
2024-01-14 07:20:20+00:00,10.67
2024-01-14 07:29:34+00:00,10.66
2024-01-14 07:40:22+00:00,10.61
2024-01-15 02:00:29+00:00,10.55
2024-01-15 02:09:44+00:00,10.52
2024-01-15 02:20:31+00:00,10.57
2024-01-15 02:29:45+00:00,10.54
2024-01-15 13:59:28+00:00,10.75
2024-01-15 14:10:18+00:00,10.74
2024-01-15 14:19:39+00:00,10.61
2024-01-15 14:30:26+00:00,10.52
2024-01-16 04:20:36+00:00,11.67
2024-01-16 04:29:53+00:00,10.66
2024-01-16 04:40:40+00:00,10.71
2024-01-16 04:49:57+00:00,10.67
2024-01-16 04:59:14+00:00,10.66
2024-01-16 10:39:39+00:00,10.71
2024-01-16 10:50:27+00:00,10.56
2024-01-16 10:59:47+00:00,10.58
2024-01-16 11:10:37+00:00,10.6
2024-01-16 11:18:20+00:00,10.68
2024-01-16 18:49:24+00:00,10.85
2024-01-16 19:00:12+00:00,10.54
2024-01-16 19:09:31+00:00,10.58
2024-01-16 19:20:19+00:00,10.51
2024-01-16 19:29:36+00:00,9.86
2024-01-17 03:39:29+00:00,10.43
2024-01-17 03:50:16+00:00,10.49
2024-01-17 03:59:31+00:00,10.53
2024-01-17 04:10:22+00:00,10.49
2024-01-17 09:39:57+00:00,10.74
2024-01-17 09:49:13+00:00,10.78
2024-01-17 10:00:06+00:00,10.49
2024-01-17 10:09:24+00:00,10.66
2024-01-17 17:00:05+00:00,10.75
2024-01-17 17:09:22+00:00,10.72
2024-01-17 17:20:13+00:00,10.69
2024-01-17 17:29:28+00:00,10.68
2024-01-18 02:29:26+00:00,10.54
2024-01-18 02:38:41+00:00,10.61
2024-01-18 02:49:29+00:00,10.59
2024-01-18 02:58:44+00:00,10.62
2024-01-18 09:19:47+00:00,11.32
2024-01-18 09:30:39+00:00,10.7
2024-01-18 09:39:53+00:00,10.62
2024-01-18 09:49:10+00:00,10.43
2024-01-18 09:59:57+00:00,10.6
2024-01-19 01:30:40+00:00,10.69
2024-01-19 01:49:33+00:00,10.51
2024-01-19 01:58:49+00:00,10.54
2024-01-19 11:49:32+00:00,10.7
2024-01-19 12:00:22+00:00,10.68
2024-01-19 12:09:38+00:00,10.68
2024-01-19 12:20:28+00:00,10.63
2024-01-20 02:29:14+00:00,10.54
2024-01-20 02:40:01+00:00,10.53
2024-01-20 02:49:15+00:00,10.42
2024-01-20 03:00:01+00:00,10.56
2024-01-21 04:09:37+00:00,10.64
2024-01-21 04:20:23+00:00,10.62
2024-01-21 04:29:38+00:00,10.69
2024-01-21 04:40:25+00:00,10.62
2024-01-21 15:31:44+00:00,10.87
2024-01-21 15:41:03+00:00,10.83
2024-01-21 15:50:19+00:00,10.81
2024-01-21 16:04:16+00:00,10.75
2024-01-22 05:10:08+00:00,10.73
2024-01-22 05:19:26+00:00,10.71
2024-01-22 05:30:14+00:00,10.63
2024-01-22 05:39:30+00:00,10.61
2024-01-22 12:19:44+00:00,10.6
2024-01-22 12:30:33+00:00,10.63
2024-01-22 12:39:50+00:00,10.41
2024-01-22 12:49:14+00:00,10.62
2024-01-23 03:40:06+00:00,11.05
2024-01-23 03:49:23+00:00,10.59
2024-01-23 04:00:13+00:00,10.7
2024-01-23 04:09:29+00:00,10.59
2024-01-23 04:20:16+00:00,10.47
2024-01-23 10:09:56+00:00,10.48
2024-01-23 10:19:13+00:00,10.51
2024-01-23 10:30:00+00:00,10.53
2024-01-23 10:39:30+00:00,10.56
2024-01-24 02:39:21+00:00,10.53
2024-01-24 02:50:07+00:00,10.5
2024-01-24 02:59:22+00:00,10.59
2024-01-24 03:10:13+00:00,10.52
2024-01-24 08:30:20+00:00,10.69
2024-01-24 08:39:34+00:00,10.62
2024-01-24 08:50:23+00:00,10.57
2024-01-24 08:59:36+00:00,10.61
